subset,algorithm,image,psnr,ssim,entropy,edge_vis,niqe,time_ms
outdoor,DCP,0010_0.95_0.16.jpg,21.12903977660089,0.9093475341796875,7.280733719340741,0.5444904248294079,,29.031906999989587
outdoor,DCP-Improved,0010_0.95_0.16.jpg,23.43066473806577,0.9078945517539978,7.375286968299396,0.5520228923618754,,88.96095600005083
outdoor,DCP,0011_0.95_0.16.jpg,18.528467977962762,0.8724958300590515,7.161908283488138,0.3375522782302443,,28.936926000028507
outdoor,DCP-Improved,0011_0.95_0.16.jpg,20.891502146512337,0.9023143649101257,7.26381010470081,0.3280959718247854,,88.1465790000675
outdoor,DCP,0014_0.8_0.12.jpg,14.511008846992281,0.7890104651451111,7.268696496424617,0.4781730134272507,,28.754269000046406
outdoor,DCP-Improved,0014_0.8_0.12.jpg,18.283582111461932,0.8941324353218079,7.330186697554893,0.43844155844155847,,89.63902499999676
outdoor,DCP,0016_0.8_0.08.jpg,15.68408253814766,0.8747832179069519,7.731057405812976,0.6317543473475676,,28.677062999918235
outdoor,DCP-Improved,0016_0.8_0.08.jpg,18.04275600537364,0.9004948735237122,7.778434971172533,0.6863482280431433,,88.10004000008576
outdoor,DCP,0017_0.9_0.08.jpg,15.976300362074713,0.8364785313606262,7.530996623257294,0.5588292866553736,,36.49497900005372
outdoor,DCP-Improved,0017_0.9_0.08.jpg,21.811360579701056,0.8907590508460999,7.586080530004106,0.4989045736871824,,104.33073199999399
outdoor,DCP,0018_0.9_0.2.jpg,16.191225870149005,0.8876108527183533,7.6849336259362255,0.5198729390409923,,53.82893699993474
outdoor,DCP-Improved,0018_0.9_0.2.jpg,16.602449993586383,0.8367245197296143,7.706363364622362,0.5857994252004235,,122.8276699999924
outdoor,DCP,0019_0.8_0.16.jpg,14.949567740391618,0.8758836388587952,7.475066627330935,0.5802333259960378,,29.11552600005507
outdoor,DCP-Improved,0019_0.8_0.16.jpg,20.649020980370118,0.9376721382141113,7.634877803486776,0.5857627118644068,,88.3885810000038
outdoor,DCP,0021_0.8_0.08.jpg,11.781243463118951,0.798740565776825,7.534297136126874,0.5618225841954656,,29.07259400001294
outdoor,DCP-Improved,0021_0.8_0.08.jpg,15.231234302141871,0.898759663105011,7.7490149520050915,0.5157957296940348,,88.48073300009673
outdoor,DCP,0022_0.8_0.08.jpg,11.313337124963603,0.7544264197349548,7.473308510152292,0.6034118423948932,,28.902161000019078
outdoor,DCP-Improved,0022_0.8_0.08.jpg,15.993941244037453,0.8958637118339539,7.7574977611273095,0.5398987453224742,,87.83266199998252
outdoor,DCP,0023_0.85_0.12.jpg,15.065866831057242,0.8576446175575256,7.1328690767496,0.16768214836011447,,29.212741000037568
outdoor,DCP-Improved,0023_0.85_0.12.jpg,15.96576999068041,0.8055918216705322,6.861770660027162,0.21252036099493726,,88.29417899994496
outdoor,DCP,0024_0.85_0.08.jpg,14.782055918682232,0.8466113209724426,7.007965801519538,0.21679506933744222,,28.583806000028744
